Washington,2004,Blunt Object,4
Missouri,2009,Drowning,1
West Virginia,2007,Rifle,1
Missouri,2013,Handgun,18
North Carolina,2014,Handgun,29
Delaware,2012,Firearm,1
Iowa,2004,Shotgun,2
New Jersey,2005,Blunt Object,6
Vermont,2009,Unknown,1
Pennsylvania,2009,Handgun,35
Arkansas,2008,Handgun,6
California,2013,Rifle,5
Alabama,2006,Handgun,22
Maine,2011,Knife,1
Nevada,2014,Blunt Object,2
Wisconsin,2004,Blunt Object,3
Arkansas,2008,Unknown,3
Georgia,2014,Knife,7
Nevada,2006,Firearm,5
West Virginia,2014,Unknown,4
Louisiana,2010,Rifle,2
Pennsylvania,2014,Fire,1
California,2011,Shotgun,9
Tennessee,2010,Firearm,3
Minnesota,2004,Shotgun,1
New Mexico,2010,Firearm,3
Michigan,2005,Shotgun,1
Pennsylvania,2014,Unknown,7
Delaware,2009,Handgun,3
Rhodes Island,2006,Knife,4
West Virginia,2012,Shotgun,2
District of Columbia,2009,Knife,3
Missouri,2004,Drugs,1
Arizona,2009,Strangulation,3
Tennessee,2012,Gun,2
Ohio,2004,Firearm,10
California,2012,Strangulation,2
Nebraska,2010,Handgun,6
Tennessee,2007,Firearm,4
Massachusetts,2004,Knife,1
Alaska,2010,Knife,1
New York,2013,Knife,12
Missouri,2004,Unknown,2
Georgia,2013,Shotgun,4
New York,2011,Fire,1
Washington,2007,Firearm,2
Oregon,2008,Firearm,1
Nebraska,2005,Knife,1
North Carolina,2007,Rifle,2
Georgia,2006,Knife,9
California,2006,Firearm,6
Georgia,2008,Handgun,39
Hawaii,2009,Blunt Object,1
Ohio,2008,Gun,2
Ohio,2009,Suffocation,1
New Mexico,2012,Firearm,1
Texas,2014,Blunt Object,20
Kansas,2004,Firearm,2
California,2005,Strangulation,4
Pennsylvania,2012,Blunt Object,1
Ohio,2009,Firearm,12
