Illinois,2007,Male,19,Black,Unknown,Male,36,Black,Yes
Tennessee,2007,Female,50,White,Unknown,Male,64,White,Yes
Pennsylvania,2007,Male,40,Black,Not Hispanic,Unknown,0,Unknown,No
Michigan,2007,Male,21,Black,Unknown,Male,23,Black,Yes
Virginia,2007,Male,24,Black,Unknown,Male,19,Black,Yes
Louisiana,2007,Male,17,Black,Unknown,Unknown,0,Unknown,No
Ohio,2007,Male,55,White,Unknown,Male,46,White,Yes
New York,2007,Male,45,Black,Unknown,Male,16,Black,Yes
Washington,2007,Female,42,White,Unknown,Male,35,Asian/Pacific Islander,Yes
Louisiana,2007,Female,99,White,Unknown,Unknown,0,Unknown,No
Mississippi,2007,Male,29,Black,Unknown,Male,22,Black,Yes
Michigan,2007,Female,42,Black,Unknown,Unknown,0,Unknown,No
Oklahoma,2007,Female,23,White,Not Hispanic,Female,14,White,Yes
Illinois,2007,Male,28,Black,Unknown,Unknown,0,Unknown,No
Texas,2007,Male,21,White,Hispanic,Male,35,Black,Yes
Pennsylvania,2007,Female,48,White,Not Hispanic,Male,22,White,Yes
Texas,2007,Male,17,White,Hispanic,Male,22,White,Yes
Massachusetts,2007,Male,28,Black,Unknown,Unknown,0,Unknown,No
North Carolina,2007,Male,40,Black,Unknown,Male,28,Black,Yes
Mississippi,2007,Male,36,White,Unknown,Male,42,Black,Yes
Texas,2007,Female,2,Black,Not Hispanic,Female,24,Black,Yes
California,2007,Female,50,White,Hispanic,Male,51,White,Yes
New York,2007,Male,65,Black,Not Hispanic,Male,48,Black,Yes
South Carolina,2007,Male,23,Black,Unknown,Male,26,Black,Yes
Oklahoma,2007,Female,18,Black,Unknown,Female,17,Black,Yes
New Jersey,2007,Male,24,Black,Unknown,Male,29,Black,Yes
Texas,2007,Female,36,White,Unknown,Male,44,White,Yes
Texas,2007,Male,25,White,Hispanic,Unknown,0,Unknown,No
Massachusetts,2007,Male,23,Black,Unknown,Male,21,White,Yes
Georgia,2007,Female,51,Black,Not Hispanic,Male,25,White,Yes
Nevada,2007,Male,38,White,Unknown,Unknown,0,Unknown,No
South Carolina,2007,Female,10,Black,Unknown,Male,25,Black,Yes
Arkansas,2007,Male,15,Black,Unknown,Unknown,0,Unknown,No
California,2007,Female,41,Black,Not Hispanic,Unknown,0,Unknown,No
California,2007,Male,30,White,Hispanic,Male,25,White,Yes
Colorado,2007,Male,34,White,Unknown,Male,29,Black,Yes
Montana,2007,Female,18,Native American/Alaska Native,Unknown,Male,19,White,Yes
North Carolina,2007,Male,34,Black,Unknown,Unknown,0,Unknown,No
Kentucky,2007,Male,1,White,Unknown,Male,28,White,Yes
Missouri,2007,Male,21,White,Not Hispanic,Unknown,0,Unknown,No
Arkansas,2007,Female,24,Black,Unknown,Unknown,0,Unknown,No
Idaho,2007,Female,68,White,Unknown,Male,57,White,Yes
Arizona,2007,Male,43,White,Not Hispanic,Male,56,White,Yes
Florida,2007,Male,51,White,Unknown,Unknown,0,Unknown,No
Arizona,2007,Male,35,White,Hispanic,Unknown,0,Unknown,No
New Jersey,2007,Male,37,Black,Unknown,Unknown,0,Unknown,No
Arkansas,2007,Male,20,Black,Unknown,Male,31,Black,Yes
Maryland,2007,Male,23,Black,Unknown,Unknown,0,Unknown,No
New York,2007,Male,63,Black,Unknown,Male,64,Black,Yes
New York,2007,Female,0,White,Not Hispanic,Male,68,White,Yes
Louisiana,2007,Male,22,Black,Unknown,Unknown,0,Unknown,No
Oklahoma,2007,Female,21,Black,Not Hispanic,Female,19,Black,Yes
Florida,2007,Male,18,Black,Unknown,Unknown,0,Unknown,No
Maryland,2007,Male,18,Black,Unknown,Unknown,0,Unknown,No
California,2007,Male,22,Asian/Pacific Islander,Not Hispanic,Unknown,0,Unknown,No
California,2007,Male,24,White,Hispanic,Unknown,0,Unknown,No
Kansas,2007,Female,43,White,Unknown,Male,19,White,Yes
Florida,2007,Male,9,Black,Unknown,Male,15,White,Yes
Michigan,2007,Male,40,Black,Unknown,Male,0,Black,Yes
Florida,2007,Male,33,Black,Unknown,Unknown,0,Unknown,No
California,2007,Female,77,Unknown,Unknown,Male,40,Unknown,Yes
New York,2007,Male,20,Black,Unknown,Male,17,Black,Yes
Texas,2007,Male,46,White,Hispanic,Unknown,0,Unknown,No
Kansas,2007,Male,35,White,Unknown,Female,32,White,Yes
California,2007,Male,21,White,Hispanic,Male,17,White,Yes
Minnesota,2007,Female,27,White,Unknown,Male,27,White,Yes
Connecticut,2007,Male,19,Black,Unknown,Male,20,Black,Yes
Pennsylvania,2007,Male,23,Black,Not Hispanic,Male,20,Black,Yes
Colorado,2007,Male,19,White,Unknown,Unknown,0,Unknown,No
Washington,2007,Female,2,White,Not Hispanic,Male,23,White,Yes
Nevada,2007,Female,21,White,Unknown,Male,21,White,Yes
Idaho,2007,Male,29,Unknown,Unknown,Male,27,White,Yes
California,2007,Male,27,White,Hispanic,Male,21,White,Yes
Florida,2007,Male,1,White,Unknown,Female,20,White,Yes
Minnesota,2007,Female,18,Black,Unknown,Male,21,Black,Yes
Florida,2007,Male,27,White,Unknown,Male,24,Black,Yes
Georgia,2007,Male,45,White,Unknown,Male,28,White,Yes
Florida,2007,Male,18,Black,Unknown,Unknown,0,Unknown,No
Alabama,2007,Female,99,White,Unknown,Male,30,Black,Yes
Pennsylvania,2007,Female,51,White,Not Hispanic,Unknown,0,Unknown,No
California,2007,Male,23,White,Hispanic,Male,19,White,Yes
Tennessee,2007,Male,17,Black,Unknown,Unknown,0,Unknown,No
Arkansas,2007,Male,25,White,Unknown,Male,30,White,Yes
Pennsylvania,2007,Male,21,White,Not Hispanic,Male,37,White,Yes
California,2007,Male,16,White,Hispanic,Male,19,White,Yes
Washington,2007,Male,51,White,Unknown,Unknown,0,Unknown,No
Virginia,2007,Male,25,Black,Unknown,Male,21,Black,Yes
Texas,2007,Male,49,Black,Not Hispanic,Unknown,0,Unknown,No
California,2007,Male,18,White,Not Hispanic,Unknown,0,Unknown,No
Washington,2007,Male,50,White,Not Hispanic,Male,51,White,Yes
Virginia,2007,Male,23,Black,Unknown,Male,19,Black,Yes
California,2007,Male,49,White,Hispanic,Unknown,0,Unknown,No
California,2007,Female,20,Asian/Pacific Islander,Not Hispanic,Male,22,Asian/Pacific Islander,Yes
New York,2007,Female,20,White,Not Hispanic,Male,22,White,Yes
Colorado,2007,Male,20,White,Unknown,Male,18,White,Yes
Arizona,2007,Male,28,White,Hispanic,Male,20,White,Yes
Florida,2007,Male,33,White,Unknown,Male,38,White,Yes
Michigan,2007,Male,38,Black,Unknown,Unknown,0,White,No
Louisiana,2007,Male,59,Black,Unknown,Unknown,0,Unknown,No
Virginia,2007,Male,22,Black,Unknown,Male,21,Black,Yes
Minnesota,2007,Male,58,Black,Unknown,Male,29,Black,Yes
Michigan,2007,Male,20,White,Unknown,Male,25,White,Yes
Texas,2007,Female,16,White,Hispanic,Male,17,White,Yes
Ohio,2007,Male,21,Black,Unknown,Male,22,Black,Yes
Michigan,2007,Male,32,Black,Unknown,Male,0,Unknown,Yes
Florida,2007,Female,4,White,Unknown,Male,32,White,Yes
Arizona,2007,Female,23,Black,Not Hispanic,Unknown,0,Unknown,No
Florida,2007,Male,37,Black,Unknown,Male,22,Black,Yes
Texas,2007,Male,69,White,Unknown,Female,37,White,Yes
Georgia,2007,Male,19,Black,Not Hispanic,Male,0,Black,Yes
Texas,2007,Male,31,White,Hispanic,Unknown,0,Unknown,No
Louisiana,2007,Male,78,Black,Unknown,Female,26,Black,Yes
California,2007,Female,15,White,Hispanic,Unknown,0,Unknown,No
Connecticut,2007,Male,25,White,Unknown,Male,34,White,Yes
Tennessee,2007,Male,17,White,Unknown,Male,46,White,Yes
Michigan,2007,Unknown,998,Unknown,Unknown,Unknown,0,Unknown,No
Missouri,2007,Male,15,Black,Unknown,Male,21,Black,Yes
Maryland,2007,Female,25,White,Unknown,Unknown,0,Unknown,No
Kansas,2007,Female,40,Black,Unknown,Unknown,0,Unknown,No
Kansas,2007,Male,24,Black,Unknown,Male,19,Black,Yes
Texas,2007,Male,16,Black,Not Hispanic,Male,0,Black,Yes
Texas,2007,Male,46,White,Unknown,Male,26,White,Yes
Texas,2007,Male,66,White,Hispanic,Male,18,White,Yes
Connecticut,2007,Male,23,Black,Unknown,Male,46,Unknown,Yes
South Carolina,2007,Male,20,White,Unknown,Male,19,White,Yes
Michigan,2007,Male,99,Unknown,Unknown,Unknown,0,Unknown,No
California,2007,Male,16,White,Hispanic,Unknown,0,Unknown,No
Pennsylvania,2007,Male,23,Black,Not Hispanic,Unknown,0,Unknown,No
Mississippi,2007,Female,24,White,Unknown,Male,32,White,Yes
California,2007,Male,33,White,Hispanic,Male,32,White,Yes
Georgia,2007,Male,32,Black,Unknown,Male,18,Black,Yes
California,2007,Male,18,Black,Not Hispanic,Unknown,0,Unknown,No
Florida,2007,Male,2,Black,Unknown,Female,24,Black,Yes
Maryland,2007,Male,17,Black,Unknown,Unknown,0,Unknown,No
Georgia,2007,Male,59,Black,Not Hispanic,Male,43,Black,Yes
Illinois,2007,Male,29,Black,Unknown,Unknown,0,Unknown,No
Pennsylvania,2007,Male,45,White,Unknown,Male,39,White,Yes
New York,2007,Male,19,White,Not Hispanic,Male,26,White,Yes
Texas,2007,Male,28,Black,Unknown,Male,22,Black,Yes
Pennsylvania,2007,Male,27,White,Not Hispanic,Male,24,White,Yes
New York,2007,Male,27,Black,Unknown,Unknown,0,Unknown,No
Ohio,2007,Male,35,White,Unknown,Male,25,White,Yes
Colorado,2007,Male,27,Unknown,Unknown,Unknown,0,Unknown,No
Colorado,2007,Male,25,White,Unknown,Male,17,Black,Yes
Florida,2007,Male,59,Black,Unknown,Female,30,White,Yes
Wisconsin,2007,Male,47,Black,Unknown,Male,56,White,Yes
New York,2007,Male,54,Black,Hispanic,Male,23,Black,Yes
Tennessee,2007,Female,25,White,Unknown,Male,56,White,Yes
Illinois,2007,Male,17,Black,Unknown,Male,17,Black,Yes
Ohio,2007,Female,45,Black,Unknown,Male,49,Black,Yes
Minnesota,2007,Male,21,Black,Unknown,Unknown,0,Unknown,No
Hawaii,2007,Male,14,Asian/Pacific Islander,Unknown,Male,38,Asian/Pacific Islander,Yes
Wisconsin,2007,Male,27,Black,Unknown,Male,30,Black,Yes
California,2007,Male,22,White,Hispanic,Unknown,0,Unknown,No
Missouri,2007,Male,59,Black,Not Hispanic,Male,45,White,Yes
Louisiana,2007,Male,27,Black,Unknown,Male,34,Black,Yes
Illinois,2007,Male,21,Black,Unknown,Unknown,0,Unknown,No
Ohio,2007,Male,43,White,Unknown,Male,23,Black,Yes
Arizona,2007,Male,20,White,Hispanic,Unknown,0,Unknown,No
Texas,2007,Female,38,White,Hispanic,Male,40,White,Yes
Florida,2007,Male,53,White,Unknown,Male,36,White,Yes
Missouri,2007,Male,19,Black,Not Hispanic,Unknown,0,Unknown,No
Louisiana,2007,Male,59,White,Unknown,Male,0,Unknown,Yes
Nevada,2007,Male,19,Black,Unknown,Male,18,Black,Yes
Georgia,2007,Male,21,Black,Not Hispanic,Unknown,0,Unknown,No
Florida,2007,Female,25,Black,Unknown,Unknown,0,Unknown,No
Kentucky,2007,Female,35,Black,Unknown,Male,46,Black,Yes
California,2007,Male,15,White,Hispanic,Male,22,White,Yes
Oregon,2007,Male,47,White,Not Hispanic,Male,50,White,Yes
New Jersey,2007,Male,36,Black,Unknown,Unknown,0,Unknown,No
Tennessee,2007,Male,19,Black,Unknown,Male,0,Black,Yes
Indiana,2007,Male,19,White,Unknown,Male,32,White,Yes
New Mexico,2007,Male,21,White,Unknown,Male,33,Black,Yes
Texas,2007,Female,26,Black,Not Hispanic,Male,28,White,Yes
California,2007,Male,32,White,Hispanic,Male,38,Black,Yes
Pennsylvania,2007,Male,20,White,Not Hispanic,Male,19,White,Yes
Minnesota,2007,Female,64,White,Unknown,Male,73,White,Yes
Ohio,2007,Male,27,Black,Unknown,Male,20,Black,Yes
Georgia,2007,Female,40,White,Not Hispanic,Male,38,White,Yes
District of Columbia,2007,Male,43,Black,Not Hispanic,Unknown,0,Unknown,No
California,2007,Male,0,Black,Not Hispanic,Male,28,Black,Yes
California,2007,Male,21,White,Hispanic,Male,18,White,Yes
Georgia,2007,Female,26,Black,Not Hispanic,Male,27,Black,Yes
Florida,2007,Male,22,Black,Unknown,Male,18,Black,Yes
Tennessee,2007,Male,26,Black,Unknown,Male,21,Black,Yes
California,2007,Male,31,Black,Not Hispanic,Unknown,0,Unknown,No
Missouri,2007,Female,42,Black,Not Hispanic,Male,47,Black,Yes
Oklahoma,2007,Female,37,White,Unknown,Male,36,White,Yes
Wisconsin,2007,Male,0,White,Unknown,Male,23,White,Yes
Kentucky,2007,Male,36,White,Unknown,Male,56,White,Yes
Ohio,2007,Male,52,Black,Unknown,Female,30,Black,Yes
Pennsylvania,2007,Male,37,Black,Not Hispanic,Male,0,Black,Yes
California,2007,Male,28,Black,Not Hispanic,Unknown,0,Unknown,No
North Carolina,2007,Male,19,Black,Unknown,Unknown,0,Unknown,No
California,2007,Male,2,Black,Unknown,Female,47,Black,Yes
Louisiana,2007,Female,17,Black,Unknown,Male,20,Black,Yes
Alabama,2007,Male,24,Black,Unknown,Male,0,Black,Yes
Florida,2007,Male,16,Black,Unknown,Male,0,Black,Yes
Maryland,2007,Male,27,Black,Unknown,Unknown,0,Unknown,No
North Carolina,2007,Male,22,Black,Unknown,Male,26,Black,Yes
Connecticut,2007,Male,21,Black,Unknown,Unknown,0,Unknown,No
Ohio,2007,Male,20,Black,Unknown,Unknown,0,Unknown,No
Oklahoma,2007,Male,26,Black,Unknown,Male,14,Black,Yes
California,2007,Male,30,White,Hispanic,Male,26,White,Yes
Tennessee,2007,Male,26,Black,Unknown,Male,0,Black,Yes
Pennsylvania,2007,Male,21,Black,Not Hispanic,Male,0,Black,Yes
Michigan,2007,Male,23,White,Unknown,Male,51,White,Yes
Michigan,2007,Male,22,Black,Unknown,Male,23,Black,Yes
Arkansas,2007,Male,38,White,Unknown,Male,54,White,Yes
Colorado,2007,Male,26,White,Unknown,Male,21,White,Yes
Washington,2007,Male,34,Black,Not Hispanic,Male,27,Black,Yes
California,2007,Female,75,White,Not Hispanic,Male,83,White,Yes
Massachusetts,2007,Male,24,White,Unknown,Male,28,Asian/Pacific Islander,Yes
New York,2007,Male,21,Black,Unknown,Male,41,Black,Yes
Texas,2007,Male,22,Black,Not Hispanic,Male,26,White,Yes
Texas,2007,Male,18,Black,Not Hispanic,Male,17,White,Yes
New York,2007,Male,52,Black,Not Hispanic,Male,23,Black,Yes
Texas,2007,Male,23,Black,Unknown,Male,29,Black,Yes
California,2007,Male,29,White,Not Hispanic,Male,34,White,Yes
Michigan,2007,Male,21,Black,Unknown,Male,25,Black,Yes
Michigan,2007,Male,30,Black,Unknown,Unknown,0,Unknown,No
Texas,2007,Male,17,White,Not Hispanic,Male,17,White,Yes
Florida,2007,Male,31,White,Unknown,Male,37,White,Yes
New Mexico,2007,Female,30,White,Unknown,Male,35,White,Yes
Arizona,2007,Male,22,White,Hispanic,Male,25,White,Yes
New York,2007,Male,58,Black,Unknown,Male,27,Black,Yes
Arizona,2007,Male,50,White,Not Hispanic,Male,54,White,Yes
Utah,2007,Male,1,Asian/Pacific Islander,Unknown,Male,23,Asian/Pacific Islander,Yes
Missouri,2007,Male,22,Black,Not Hispanic,Male,23,Black,Yes
Texas,2007,Male,30,Black,Not Hispanic,Unknown,0,Unknown,No
Florida,2007,Male,23,Black,Unknown,Male,24,Black,Yes
Massachusetts,2007,Male,21,White,Unknown,Unknown,0,Unknown,No
New Hampshire,2007,Male,20,White,Unknown,Unknown,0,Unknown,No
Virginia,2007,Male,35,Black,Unknown,Female,32,Black,Yes
Louisiana,2007,Male,57,White,Unknown,Male,0,Unknown,Yes
Alabama,2007,Male,38,White,Unknown,Male,58,White,Yes
Texas,2007,Male,34,White,Not Hispanic,Male,36,Black,Yes
North Carolina,2007,Male,30,Black,Not Hispanic,Male,26,Black,Yes
California,2007,Male,21,White,Not Hispanic,Male,22,White,Yes
Tennessee,2007,Female,21,Unknown,Unknown,Male,21,Black,Yes
Texas,2007,Female,0,White,Hispanic,Female,23,White,Yes
Pennsylvania,2007,Male,25,Black,Not Hispanic,Male,0,Black,Yes
Idaho,2007,Male,25,White,Unknown,Male,23,White,Yes
California,2007,Male,17,White,Hispanic,Unknown,0,Unknown,No
California,2007,Male,20,White,Hispanic,Unknown,0,Unknown,No
New Mexico,2007,Male,49,White,Unknown,Male,45,White,Yes
Mississippi,2007,Male,25,Black,Unknown,Male,27,Black,Yes
Florida,2007,Male,22,Black,Unknown,Unknown,0,Unknown,No
Texas,2007,Female,14,White,Not Hispanic,Female,17,White,Yes
Pennsylvania,2007,Male,18,Black,Not Hispanic,Male,0,Black,Yes
Arkansas,2007,Female,44,White,Unknown,Male,23,Black,Yes
California,2007,Male,16,White,Hispanic,Unknown,0,Unknown,No
Michigan,2007,Male,35,Black,Unknown,Male,31,Black,Yes
Kansas,2007,Female,27,Black,Unknown,Female,19,Black,Yes
New Jersey,2007,Male,20,White,Unknown,Male,19,White,Yes
Tennessee,2007,Male,31,White,Unknown,Male,20,White,Yes
Texas,2007,Female,60,White,Hispanic,Male,62,White,Yes
New York,2007,Male,22,Black,Unknown,Male,20,Black,Yes
Florida,2007,Male,19,Black,Unknown,Male,40,White,Yes
Georgia,2007,Male,43,Black,Not Hispanic,Unknown,0,Unknown,No
Missouri,2007,Male,19,Black,Not Hispanic,Male,16,Black,Yes
Connecticut,2007,Female,22,Black,Unknown,Unknown,0,Unknown,No
Florida,2007,Male,76,White,Unknown,Unknown,0,Unknown,No
Georgia,2007,Male,52,White,Unknown,Unknown,0,Unknown,No
Oklahoma,2007,Male,19,White,Unknown,Unknown,0,Unknown,No
California,2007,Female,25,White,Unknown,Unknown,0,Unknown,No
Iowa,2007,Male,54,White,Unknown,Male,47,White,Yes
Arizona,2007,Male,18,White,Hispanic,Unknown,0,Unknown,No
California,2007,Male,46,White,Not Hispanic,Male,48,White,Yes
California,2007,Male,35,Black,Not Hispanic,Unknown,0,Unknown,No
Idaho,2007,Female,16,Unknown,Unknown,Male,17,White,Yes
Michigan,2007,Male,40,Black,Unknown,Male,40,Black,Yes
Arkansas,2007,Female,32,Black,Not Hispanic,Male,45,Black,Yes
Alabama,2007,Male,45,White,Unknown,Male,39,White,Yes
Indiana,2007,Male,22,White,Unknown,Male,22,White,Yes
Virginia,2007,Female,18,White,Unknown,Male,21,White,Yes
California,2007,Male,3,White,Not Hispanic,Female,27,Asian/Pacific Islander,Yes
California,2007,Male,29,Black,Not Hispanic,Unknown,0,Unknown,No
Pennsylvania,2007,Male,28,Asian/Pacific Islander,Not Hispanic,Male,16,Black,Yes
California,2007,Male,48,White,Not Hispanic,Unknown,0,Unknown,No
Pennsylvania,2007,Male,18,Black,Not Hispanic,Male,17,Black,Yes
Minnesota,2007,Male,21,Black,Unknown,Male,31,White,Yes
Louisiana,2007,Male,49,White,Unknown,Female,36,White,Yes
Arizona,2007,Male,99,White,Hispanic,Male,18,White,Yes
Virginia,2007,Male,75,White,Unknown,Male,59,White,Yes
North Carolina,2007,Male,50,White,Unknown,Unknown,0,Unknown,No
Missouri,2007,Male,39,Black,Not Hispanic,Unknown,0,Unknown,No
New Jersey,2007,Male,35,Black,Unknown,Male,30,Black,Yes
Florida,2007,Female,1,White,Unknown,Female,41,White,Yes
New York,2007,Female,85,White,Not Hispanic,Male,85,White,Yes
North Carolina,2007,Male,44,White,Unknown,Male,26,Black,Yes
Texas,2007,Male,29,Black,Not Hispanic,Unknown,0,Unknown,No
Georgia,2007,Male,21,Asian/Pacific Islander,Not Hispanic,Unknown,0,Unknown,No
Minnesota,2007,Female,58,White,Unknown,Male,27,Unknown,Yes
New York,2007,Male,22,Black,Unknown,Male,21,Black,Yes
California,2007,Male,21,White,Not Hispanic,Male,25,White,Yes
California,2007,Male,19,White,Hispanic,Female,24,Asian/Pacific Islander,Yes
Michigan,2007,Female,18,Black,Unknown,Unknown,0,Unknown,No
Connecticut,2007,Male,35,White,Unknown,Male,43,White,Yes
Minnesota,2007,Male,26,Black,Unknown,Male,20,Unknown,Yes
District of Columbia,2007,Male,32,Black,Not Hispanic,Unknown,0,Unknown,No
New York,2007,Male,30,Black,Unknown,Male,19,Black,Yes
Georgia,2007,Female,26,White,Unknown,Unknown,0,Unknown,No
Texas,2007,Male,55,White,Hispanic,Male,36,White,Yes
Maryland,2007,Male,30,Black,Unknown,Male,27,Black,Yes
Oklahoma,2007,Male,33,Native American/Alaska Native,Not Hispanic,Unknown,0,Unknown,No
Alabama,2007,Male,55,Black,Unknown,Male,16,Black,Yes
Texas,2007,Male,45,White,Unknown,Male,29,White,Yes
Texas,2007,Male,73,White,Hispanic,Unknown,0,Unknown,No
Pennsylvania,2007,Male,15,Black,Not Hispanic,Male,0,Black,Yes
Ohio,2007,Male,28,Black,Unknown,Male,18,Black,Yes
California,2007,Male,42,White,Unknown,Male,31,White,Yes
Georgia,2007,Female,65,White,Not Hispanic,Male,74,White,Yes
Ohio,2007,Male,26,Black,Unknown,Male,0,Black,Yes
New Jersey,2007,Female,47,White,Unknown,Male,46,White,Yes
Maine,2007,Male,24,White,Unknown,Male,28,White,Yes
Georgia,2007,Male,20,White,Hispanic,Unknown,0,Unknown,No
California,2007,Female,38,White,Unknown,Male,38,White,Yes
South Carolina,2007,Female,22,Black,Unknown,Male,19,Black,Yes
Arizona,2007,Male,32,White,Not Hispanic,Male,34,Black,Yes
District of Columbia,2007,Male,25,Black,Not Hispanic,Male,0,Black,Yes
Georgia,2007,Male,68,White,Unknown,Female,66,White,Yes
New York,2007,Female,27,Black,Not Hispanic,Male,42,Black,Yes
California,2007,Male,45,White,Hispanic,Unknown,0,Unknown,No
Illinois,2007,Male,23,Black,Unknown,Male,16,Black,Yes
California,2007,Female,55,Asian/Pacific Islander,Not Hispanic,Male,52,Asian/Pacific Islander,Yes
Arkansas,2007,Male,29,White,Unknown,Male,41,White,Yes
Illinois,2007,Male,17,Black,Unknown,Unknown,0,Unknown,No
Delaware,2007,Female,44,Black,Unknown,Male,44,Black,Yes
Pennsylvania,2007,Female,39,White,Not Hispanic,Male,57,Black,Yes
New York,2007,Female,33,White,Unknown,Male,35,White,Yes
Utah,2007,Male,63,White,Unknown,Male,28,White,Yes
New York,2007,Female,1,White,Hispanic,Female,24,White,Yes
Texas,2007,Female,3,White,Hispanic,Male,19,White,Yes
Georgia,2007,Male,23,Black,Not Hispanic,Unknown,0,Unknown,No
Massachusetts,2007,Male,27,White,Unknown,Unknown,0,Unknown,No
Kentucky,2007,Male,25,Black,Unknown,Male,26,Black,Yes
Mississippi,2007,Female,34,White,Unknown,Male,40,Black,Yes
California,2007,Male,24,White,Unknown,Male,37,White,Yes
New Jersey,2007,Male,30,Black,Unknown,Male,18,Black,Yes
Pennsylvania,2007,Female,19,Black,Not Hispanic,Unknown,0,Unknown,No
Indiana,2007,Male,28,Black,Unknown,Male,26,Black,Yes
Ohio,2007,Female,1,White,Unknown,Female,21,White,Yes
Alabama,2007,Male,19,Black,Unknown,Female,28,Black,Yes
Virginia,2007,Male,25,Black,Unknown,Male,20,Black,Yes
Wisconsin,2007,Male,33,Black,Unknown,Unknown,0,Unknown,No
Arizona,2007,Male,78,White,Not Hispanic,Unknown,0,Unknown,No
Virginia,2007,Male,44,Black,Unknown,Unknown,0,Unknown,No
Illinois,2007,Female,25,White,Unknown,Male,25,White,Yes
Louisiana,2007,Male,20,Black,Unknown,Male,21,Black,Yes
Michigan,2007,Male,28,White,Unknown,Male,0,Black,Yes
California,2007,Male,32,White,Hispanic,Unknown,0,Unknown,No
Maryland,2007,Male,28,Black,Unknown,Unknown,0,Unknown,No
Massachusetts,2007,Female,6,White,Unknown,Male,20,White,Yes
California,2007,Female,49,White,Not Hispanic,Male,49,White,Yes
Ohio,2007,Male,22,Black,Unknown,Male,23,Black,Yes
Pennsylvania,2007,Male,28,White,Hispanic,Male,28,White,Yes
Florida,2007,Female,20,White,Unknown,Unknown,0,Unknown,No
Kentucky,2007,Male,24,Black,Unknown,Unknown,0,Unknown,No
Maryland,2007,Male,0,White,Unknown,Male,20,White,Yes
Pennsylvania,2007,Male,43,White,Not Hispanic,Male,42,White,Yes
Arizona,2007,Female,99,Native American/Alaska Native,Not Hispanic,Unknown,0,Unknown,No
Arizona,2007,Male,25,White,Hispanic,Male,21,White,Yes
Washington,2007,Male,53,White,Not Hispanic,Male,23,White,Yes
Florida,2007,Male,37,Black,Unknown,Male,33,Black,Yes
Texas,2007,Female,8,White,Hispanic,Male,64,White,Yes
Texas,2007,Male,27,White,Hispanic,Unknown,0,Unknown,No
California,2007,Male,18,White,Not Hispanic,Unknown,0,Unknown,No
New Jersey,2007,Male,48,Black,Unknown,Male,37,Black,Yes
South Carolina,2007,Male,41,White,Unknown,Male,62,White,Yes
Missouri,2007,Male,25,Black,Unknown,Unknown,0,Unknown,No
Colorado,2007,Male,99,Black,Unknown,Unknown,0,Unknown,No
Arizona,2007,Male,20,Native American/Alaska Native,Not Hispanic,Female,22,White,Yes
Tennessee,2007,Male,29,Black,Unknown,Male,21,Black,Yes
Texas,2007,Male,23,Black,Not Hispanic,Male,24,Black,Yes
California,2007,Male,24,White,Hispanic,Male,22,Black,Yes
Louisiana,2007,Male,32,Black,Unknown,Unknown,0,Unknown,No
Georgia,2007,Female,58,Black,Not Hispanic,Male,59,Black,Yes
New Jersey,2007,Male,25,Black,Unknown,Unknown,0,Unknown,No
Virginia,2007,Male,16,White,Unknown,Unknown,0,Unknown,No
Indiana,2007,Male,20,White,Unknown,Male,20,Black,Yes
Texas,2007,Male,54,White,Unknown,Male,30,White,Yes
California,2007,Male,23,White,Hispanic,Unknown,0,Unknown,No
North Carolina,2007,Male,51,White,Unknown,Male,26,White,Yes
Arkansas,2007,Male,99,Black,Unknown,Unknown,0,Unknown,No
California,2007,Male,37,White,Not Hispanic,Male,31,White,Yes
Idaho,2007,Female,16,White,Unknown,Male,17,White,Yes
Michigan,2007,Male,26,Black,Unknown,Male,0,Unknown,Yes
Texas,2007,Male,21,Black,Unknown,Unknown,0,Unknown,No
Texas,2007,Male,73,White,Not Hispanic,Male,17,White,Yes
Alaska,2007,Male,37,Native American/Alaska Native,Unknown,Unknown,0,Unknown,No
Texas,2007,Male,26,White,Hispanic,Male,31,Black,Yes
Kansas,2007,Male,41,Asian/Pacific Islander,Unknown,Female,36,White,Yes
Arizona,2007,Male,22,White,Hispanic,Male,42,White,Yes
Michigan,2007,Male,27,Black,Unknown,Male,0,Black,Yes
New York,2007,Male,41,Black,Not Hispanic,Unknown,0,Unknown,No
District of Columbia,2007,Male,31,Black,Not Hispanic,Male,0,Black,Yes
Texas,2007,Female,29,White,Unknown,Male,29,Black,Yes
Michigan,2007,Male,23,White,Unknown,Male,0,Black,Yes
Virginia,2007,Male,51,White,Unknown,Male,30,White,Yes
California,2007,Male,61,White,Hispanic,Unknown,0,Unknown,No
Texas,2007,Male,44,White,Hispanic,Male,51,White,Yes
Missouri,2007,Male,2,Black,Not Hispanic,Male,27,Black,Yes
Illinois,2007,Male,19,Black,Unknown,Male,32,White,Yes
West Virginia,2007,Male,21,Black,Unknown,Male,18,Black,Yes
California,2007,Female,34,White,Hispanic,Male,37,White,Yes
Kentucky,2007,Male,26,Black,Unknown,Unknown,0,Unknown,No
Mississippi,2007,Female,35,Black,Unknown,Male,41,Black,Yes
Maryland,2007,Female,52,Black,Unknown,Unknown,0,Unknown,No
Virginia,2007,Female,17,White,Unknown,Female,41,White,Yes
Pennsylvania,2007,Female,56,White,Not Hispanic,Male,21,White,Yes
Indiana,2007,Male,27,Black,Unknown,Unknown,0,Unknown,No
