Louisiana,2008,Male,30,Black,Unknown,Unknown,0,Unknown
Alabama,2008,Male,20,Black,Unknown,Male,0,Black
Mississippi,2008,Male,35,Black,Unknown,Male,18,Black
California,2008,Female,35,Black,Not Hispanic,Male,39,Black
Oregon,2008,Male,25,Black,Not Hispanic,Male,23,White
New York,2008,Female,3,Native American/Alaska Native,Not Hispanic,Male,26,Native American/Alaska Native
Delaware,2008,Male,20,Black,Unknown,Male,18,Black
Tennessee,2008,Male,46,White,Unknown,Male,40,White
California,2008,Male,30,White,Hispanic,Unknown,0,Unknown
New York,2008,Female,50,White,Unknown,Male,59,White
California,2008,Female,66,White,Not Hispanic,Male,64,White
Florida,2008,Female,18,White,Unknown,Male,18,Black
Louisiana,2008,Male,20,Black,Unknown,Unknown,0,Unknown
Georgia,2008,Male,20,Black,Unknown,Male,18,Black
Mississippi,2008,Male,23,White,Unknown,Unknown,0,Unknown
Tennessee,2008,Female,42,Black,Unknown,Male,35,Black
Texas,2008,Male,69,Black,Not Hispanic,Unknown,0,Unknown
Florida,2008,Male,25,Black,Unknown,Male,28,Black
Texas,2008,Male,47,White,Not Hispanic,Male,38,White
Michigan,2008,Female,30,White,Unknown,Male,49,White
Maine,2008,Male,0,White,Unknown,Female,43,White
North Carolina,2008,Male,23,Black,Unknown,Male,33,Black
Florida,2008,Male,58,White,Unknown,Male,66,White
Pennsylvania,2008,Male,31,Black,Not Hispanic,Unknown,0,Unknown
California,2008,Female,49,Asian/Pacific Islander,Not Hispanic,Unknown,0,Unknown
New York,2008,Female,27,Black,Unknown,Male,22,Black
California,2008,Male,26,White,Unknown,Male,18,White
Virginia,2008,Female,43,White,Unknown,Male,44,White
Texas,2008,Male,29,Black,Not Hispanic,Unknown,0,Unknown
Florida,2008,Male,34,White,Unknown,Male,44,White
Florida,2008,Male,20,Black,Unknown,Male,20,Black
California,2008,Male,21,White,Not Hispanic,Unknown,0,Unknown
Florida,2008,Male,22,Black,Unknown,Unknown,0,Unknown
Georgia,2008,Male,42,White,Not Hispanic,Female,45,White
Alabama,2008,Male,17,Black,Unknown,Male,21,Black
Florida,2008,Female,33,White,Unknown,Male,0,White
Oregon,2008,Male,48,White,Not Hispanic,Female,40,White
Louisiana,2008,Male,22,Black,Unknown,Unknown,0,Unknown
Virginia,2008,Male,22,Black,Unknown,Male,20,White
Texas,2008,Male,52,White,Hispanic,Male,25,Black
New Jersey,2008,Male,19,Black,Unknown,Male,26,Black
Virginia,2008,Male,31,White,Unknown,Male,29,White
California,2008,Male,29,White,Unknown,Male,19,White
Virginia,2008,Male,63,White,Unknown,Male,51,White
New York,2008,Female,43,White,Unknown,Unknown,0,Unknown
North Carolina,2008,Male,23,White,Unknown,Male,54,White
California,2008,Male,29,White,Unknown,Unknown,0,Unknown
Arizona,2008,Male,22,White,Hispanic,Unknown,0,Unknown
California,2008,Male,38,Black,Not Hispanic,Unknown,0,Unknown
Michigan,2008,Male,31,Black,Unknown,Unknown,0,Unknown
Alabama,2008,Female,72,White,Unknown,Male,66,White
New York,2008,Male,58,Black,Not Hispanic,Unknown,0,Unknown
Texas,2008,Male,0,White,Hispanic,Male,17,White
Illinois,2008,Female,1,Black,Unknown,Male,26,Black
California,2008,Male,55,White,Hispanic,Male,19,White
Maryland,2008,Male,29,Black,Unknown,Male,16,Black
Ohio,2008,Male,25,Black,Unknown,Male,0,Black
Michigan,2008,Male,22,Black,Unknown,Male,33,Black
Georgia,2008,Male,28,Black,Unknown,Male,40,Black
Montana,2008,Female,46,White,Unknown,Male,46,White
Pennsylvania,2008,Male,21,Black,Not Hispanic,Male,0,Black
Wisconsin,2008,Male,25,White,Unknown,Male,48,White
Connecticut,2008,Male,79,White,Unknown,Female,53,White
Indiana,2008,Male,27,White,Unknown,Unknown,0,Unknown
Florida,2008,Male,25,White,Unknown,Male,20,Black
Pennsylvania,2008,Female,74,White,Not Hispanic,Male,42,White
New Mexico,2008,Female,86,White,Unknown,Male,86,White
South Carolina,2008,Male,47,White,Unknown,Male,47,White
Pennsylvania,2008,Male,22,Black,Not Hispanic,Unknown,0,Unknown
California,2008,Male,13,White,Hispanic,Unknown,0,Unknown
California,2008,Male,18,Asian/Pacific Islander,Not Hispanic,Unknown,0,Unknown
Arizona,2008,Male,27,White,Not Hispanic,Female,16,White
Ohio,2008,Male,46,White,Unknown,Male,46,White
Texas,2008,Male,32,Black,Not Hispanic,Male,38,Black
Pennsylvania,2008,Male,46,White,Not Hispanic,Unknown,0,Unknown
Illinois,2008,Male,31,Black,Unknown,Unknown,0,Unknown
Oregon,2008,Female,57,White,Unknown,Male,28,White
Florida,2008,Male,25,Black,Unknown,Unknown,0,Unknown
Ohio,2008,Female,40,Black,Unknown,Unknown,0,Unknown
California,2008,Female,24,White,Not Hispanic,Female,25,White
Missouri,2008,Male,36,White,Not Hispanic,Male,40,White
Illinois,2008,Female,27,White,Unknown,Male,38,White
California,2008,Male,58,White,Unknown,Male,36,White
Alabama,2008,Male,46,White,Unknown,Unknown,0,Unknown
Virginia,2008,Female,23,White,Unknown,Male,26,White
New York,2008,Male,46,Black,Unknown,Unknown,0,Unknown
Massachusetts,2008,Male,51,Black,Unknown,Male,59,Black
North Carolina,2008,Male,39,Black,Unknown,Male,33,Black
California,2008,Male,23,Black,Not Hispanic,Unknown,0,Unknown
California,2008,Female,21,White,Not Hispanic,Unknown,0,Unknown
New York,2008,Male,27,Black,Unknown,Male,27,Black
Virginia,2008,Male,40,Black,Unknown,Male,28,Black
Pennsylvania,2008,Female,48,White,Not Hispanic,Male,20,White
Texas,2008,Male,30,White,Hispanic,Unknown,0,Unknown
Arkansas,2008,Female,24,White,Unknown,Male,28,White
New York,2008,Male,21,White,Unknown,Unknown,0,Unknown
Oklahoma,2008,Male,69,Black,Not Hispanic,Male,48,Black
Pennsylvania,2008,Male,19,Black,Not Hispanic,Unknown,0,Unknown
Tennessee,2008,Female,22,White,Unknown,Male,23,White
California,2008,Male,34,White,Hispanic,Male,36,White
North Carolina,2008,Male,34,Black,Not Hispanic,Unknown,0,Unknown
North Carolina,2008,Male,31,White,Unknown,Male,0,White
California,2008,Male,23,Black,Not Hispanic,Unknown,0,Unknown
Texas,2008,Male,16,Black,Not Hispanic,Male,0,Black
Florida,2008,Female,48,White,Unknown,Male,53,White
California,2008,Male,36,White,Not Hispanic,Unknown,0,Unknown
North Carolina,2008,Male,18,White,Unknown,Unknown,0,Unknown
North Carolina,2008,Female,28,White,Unknown,Unknown,0,Unknown
Arizona,2008,Male,31,Native American/Alaska Native,Not Hispanic,Male,25,White
Nebraska,2008,Male,49,White,Unknown,Male,24,White
California,2008,Male,23,White,Hispanic,Unknown,0,Unknown
Michigan,2008,Male,0,Unknown,Unknown,Female,19,Unknown
Texas,2008,Male,21,White,Hispanic,Male,29,White
New Mexico,2008,Male,51,White,Unknown,Male,28,White
Washington,2008,Male,0,Black,Unknown,Female,25,Black
Wisconsin,2008,Female,25,White,Unknown,Male,18,White
Louisiana,2008,Male,37,Black,Unknown,Unknown,0,Unknown
Ohio,2008,Male,18,White,Unknown,Male,22,White
New York,2008,Male,26,Black,Unknown,Male,20,Black
Virginia,2008,Male,35,Black,Unknown,Male,25,Black
California,2008,Male,32,White,Hispanic,Unknown,0,Unknown
Illinois,2008,Male,18,White,Unknown,Male,14,White
Tennessee,2008,Male,38,White,Unknown,Male,17,White
Florida,2008,Male,33,Black,Unknown,Unknown,0,Unknown
Michigan,2008,Male,39,White,Unknown,Male,0,Unknown
New York,2008,Male,36,Black,Unknown,Male,39,Black
Florida,2008,Male,20,Black,Unknown,Male,23,Black
North Carolina,2008,Female,34,Black,Unknown,Female,41,Black
Tennessee,2008,Female,24,Black,Unknown,Female,18,Black
New Jersey,2008,Male,69,White,Unknown,Unknown,0,Unknown
California,2008,Male,77,White,Not Hispanic,Male,46,White
Florida,2008,Female,20,White,Unknown,Male,25,White
Texas,2008,Female,52,White,Hispanic,Male,30,White
Indiana,2008,Female,39,Black,Unknown,Unknown,0,Unknown
Pennsylvania,2008,Male,72,Black,Not Hispanic,Female,35,Black
California,2008,Male,35,White,Hispanic,Male,21,White
New York,2008,Male,26,Black,Not Hispanic,Unknown,0,Unknown
New York,2008,Male,31,Black,Unknown,Male,21,Black
Mississippi,2008,Female,42,Black,Unknown,Male,20,Black
Pennsylvania,2008,Male,20,Black,Not Hispanic,Male,17,Black
Massachusetts,2008,Male,27,Black,Unknown,Male,39,Black
Pennsylvania,2008,Male,0,Black,Not Hispanic,Male,38,Black
Illinois,2008,Male,49,White,Unknown,Male,26,Black
Florida,2008,Male,39,White,Unknown,Male,17,Black
Indiana,2008,Male,17,White,Unknown,Unknown,0,Unknown
Massachusetts,2008,Male,24,White,Unknown,Male,19,Black
Missouri,2008,Male,28,White,Not Hispanic,Female,25,White
Florida,2008,Female,1,White,Unknown,Female,37,White
California,2008,Female,21,White,Not Hispanic,Male,25,White
South Carolina,2008,Male,47,Black,Unknown,Male,52,Black
New York,2008,Male,41,Black,Unknown,Male,22,White
Virginia,2008,Male,53,Black,Unknown,Male,28,Black
New York,2008,Male,24,Black,Unknown,Male,24,Black
Oklahoma,2008,Female,27,White,Hispanic,Male,34,White
Mississippi,2008,Male,24,Black,Unknown,Male,18,Black
Connecticut,2008,Male,21,White,Unknown,Male,19,Black
California,2008,Female,61,White,Not Hispanic,Male,28,Asian/Pacific Islander
Indiana,2008,Female,23,Black,Unknown,Male,31,Black
Iowa,2008,Male,46,Black,Unknown,Unknown,0,Unknown
California,2008,Male,83,White,Not Hispanic,Female,62,Asian/Pacific Islander
Florida,2008,Male,28,White,Unknown,Unknown,0,Unknown
California,2008,Male,28,Asian/Pacific Islander,Unknown,Male,33,Black
Pennsylvania,2008,Female,52,White,Not Hispanic,Male,49,White
Maryland,2008,Male,43,White,Unknown,Male,29,White
Missouri,2008,Male,31,White,Not Hispanic,Unknown,0,Unknown
Arizona,2008,Male,45,White,Hispanic,Male,42,White
Texas,2008,Male,27,Black,Not Hispanic,Male,28,Black
Arizona,2008,Male,23,White,Hispanic,Male,22,White
Florida,2008,Male,26,White,Unknown,Male,71,White
Indiana,2008,Male,29,Black,Unknown,Female,23,Black
New York,2008,Male,30,Black,Unknown,Unknown,0,Unknown
Texas,2008,Male,20,White,Hispanic,Male,15,White
Iowa,2008,Male,68,White,Unknown,Male,44,White
New York,2008,Male,29,Black,Unknown,Male,26,Black
New Jersey,2008,Male,18,Black,Unknown,Male,25,Black
California,2008,Male,34,Black,Not Hispanic,Unknown,0,Unknown
Louisiana,2008,Male,36,Black,Unknown,Male,20,Black
Florida,2008,Male,31,White,Unknown,Female,28,White
Louisiana,2008,Male,27,Black,Unknown,Male,20,Black
California,2008,Male,28,Black,Not Hispanic,Unknown,0,Unknown
Illinois,2008,Female,31,Black,Unknown,Unknown,0,Unknown
Alabama,2008,Female,36,Black,Unknown,Male,42,Black
Florida,2008,Male,49,White,Unknown,Male,16,White
Tennessee,2008,Female,82,White,Unknown,Male,55,White
Louisiana,2008,Male,27,Black,Unknown,Female,19,Black
California,2008,Male,52,Black,Not Hispanic,Unknown,0,Unknown
New Jersey,2008,Male,51,Asian/Pacific Islander,Unknown,Male,23,Asian/Pacific Islander
New York,2008,Male,25,White,Unknown,Unknown,0,Unknown
Utah,2008,Male,1,Unknown,Unknown,Male,26,White
Florida,2008,Male,50,Black,Unknown,Male,54,White
Florida,2008,Male,22,White,Unknown,Male,19,Black
North Carolina,2008,Male,22,Black,Unknown,Unknown,0,Unknown
South Carolina,2008,Male,54,White,Unknown,Male,26,White
Delaware,2008,Male,46,White,Unknown,Male,19,Black
Michigan,2008,Male,37,Black,Unknown,Unknown,0,Unknown
Michigan,2008,Female,41,Black,Unknown,Unknown,0,Unknown
Minnesota,2008,Male,36,Black,Unknown,Unknown,0,Unknown
California,2008,Male,19,White,Not Hispanic,Male,19,Black
Florida,2008,Male,47,White,Unknown,Unknown,0,Unknown
Georgia,2008,Female,79,Black,Unknown,Male,51,Black
New Jersey,2008,Male,23,Black,Unknown,Male,23,Black
California,2008,Male,20,Black,Not Hispanic,Male,23,Black
New York,2008,Male,2,Black,Unknown,Unknown,0,Unknown
Minnesota,2008,Male,54,White,Unknown,Male,44,Black
California,2008,Female,40,Black,Not Hispanic,Unknown,0,Unknown
Pennsylvania,2008,Male,19,Black,Not Hispanic,Male,20,Black
Florida,2008,Female,25,White,Unknown,Male,22,White
South Carolina,2008,Male,26,White,Unknown,Male,27,Black
New Jersey,2008,Male,45,Black,Unknown,Male,52,Black
Maryland,2008,Male,18,Black,Unknown,Male,21,Black
Virginia,2008,Female,49,White,Unknown,Male,48,White
Michigan,2008,Female,24,Black,Unknown,Male,30,Black
Illinois,2008,Male,19,Black,Unknown,Unknown,0,Unknown
Wisconsin,2008,Female,0,White,Unknown,Male,30,White
South Carolina,2008,Male,32,Black,Unknown,Male,29,Black
New York,2008,Male,58,Unknown,Unknown,Unknown,0,Unknown
Georgia,2008,Male,35,Black,Unknown,Unknown,0,Unknown
California,2008,Male,59,White,Not Hispanic,Male,34,White
Florida,2008,Male,19,Black,Unknown,Male,0,Black
Oregon,2008,Male,42,Unknown,Unknown,Male,26,White
Tennessee,2008,Male,21,White,Unknown,Male,20,White
Florida,2008,Male,79,White,Unknown,Male,50,White
Maryland,2008,Male,23,Black,Unknown,Unknown,0,Unknown
Michigan,2008,Male,99,Unknown,Unknown,Male,0,Unknown
Maine,2008,Male,24,White,Unknown,Male,23,White
Florida,2008,Female,2,White,Unknown,Male,25,Black
California,2008,Male,23,White,Hispanic,Male,16,White
South Carolina,2008,Male,19,Black,Unknown,Unknown,0,Unknown
Georgia,2008,Male,48,Black,Unknown,Male,51,Black
Florida,2008,Female,42,White,Unknown,Female,40,White
Florida,2008,Male,50,White,Unknown,Male,25,Black
Illinois,2008,Male,19,Black,Unknown,Male,25,Black
Pennsylvania,2008,Male,29,Black,Not Hispanic,Unknown,0,Unknown
Florida,2008,Male,1,White,Unknown,Male,21,White
California,2008,Female,55,Black,Not Hispanic,Unknown,0,Unknown
Illinois,2008,Male,30,Black,Unknown,Unknown,0,Unknown
Texas,2008,Male,34,Black,Not Hispanic,Unknown,0,Unknown
New Jersey,2008,Male,19,Black,Unknown,Male,27,Black
California,2008,Male,58,Black,Not Hispanic,Male,42,Black
Missouri,2008,Male,36,Black,Not Hispanic,Unknown,0,Unknown
Florida,2008,Female,49,Black,Unknown,Male,58,Black
New York,2008,Male,19,Black,Unknown,Unknown,0,Unknown
New York,2008,Male,29,Black,Unknown,Male,20,Black
North Carolina,2008,Female,14,Black,Not Hispanic,Female,18,Black
Oklahoma,2008,Female,31,White,Not Hispanic,Male,18,Black
Texas,2008,Male,19,White,Not Hispanic,Male,21,Black
New York,2008,Male,40,White,Not Hispanic,Male,25,White
California,2008,Male,53,Black,Not Hispanic,Unknown,0,Unknown
California,2008,Male,19,White,Hispanic,Unknown,0,Unknown
Florida,2008,Male,29,Black,Unknown,Male,30,Black
California,2008,Male,26,Black,Not Hispanic,Male,21,Black
Florida,2008,Female,40,White,Unknown,Male,0,Unknown
New York,2008,Male,22,Black,Not Hispanic,Male,20,Black
Florida,2008,Male,20,Black,Unknown,Male,21,Black
Georgia,2008,Male,27,White,Hispanic,Unknown,0,Unknown
Pennsylvania,2008,Male,18,Black,Not Hispanic,Male,0,Black
California,2008,Male,21,Black,Not Hispanic,Unknown,0,Unknown
Florida,2008,Female,32,Black,Unknown,Male,33,White
Texas,2008,Male,19,Black,Not Hispanic,Unknown,0,Unknown
Texas,2008,Male,22,Black,Not Hispanic,Male,24,Black
Georgia,2008,Female,99,White,Unknown,Male,0,White
Texas,2008,Female,47,White,Hispanic,Male,40,White
California,2008,Male,0,Black,Not Hispanic,Male,24,Black
Arizona,2008,Female,31,White,Hispanic,Male,30,White
Pennsylvania,2008,Male,72,Black,Not Hispanic,Male,53,Black
New York,2008,Male,45,Unknown,Unknown,Female,53,White
Arizona,2008,Male,19,White,Hispanic,Male,21,White
California,2008,Male,26,White,Hispanic,Unknown,0,Unknown
California,2008,Female,25,White,Not Hispanic,Male,28,Unknown
New Jersey,2008,Male,45,White,Unknown,Male,22,Black
Arizona,2008,Male,39,White,Not Hispanic,Unknown,0,Unknown
California,2008,Male,31,Unknown,Unknown,Male,32,White
Oregon,2008,Female,22,White,Not Hispanic,Unknown,0,Unknown
New York,2008,Male,19,Black,Not Hispanic,Male,24,Black
Oklahoma,2008,Female,32,White,Not Hispanic,Male,28,White
Maryland,2008,Male,45,Black,Unknown,Male,0,Black
Texas,2008,Male,16,White,Hispanic,Unknown,0,Unknown
Texas,2008,Male,46,White,Hispanic,Unknown,0,Unknown
Colorado,2008,Male,13,White,Unknown,Male,51,White
Michigan,2008,Male,34,Black,Unknown,Unknown,0,Unknown
Florida,2008,Male,19,Black,Unknown,Male,35,Black
North Carolina,2008,Male,46,White,Not Hispanic,Male,39,Black
Washington,2008,Male,19,Black,Not Hispanic,Unknown,0,Unknown
Illinois,2008,Female,7,White,Unknown,Male,29,White
Mississippi,2008,Male,28,Black,Unknown,Unknown,0,Unknown
Kansas,2008,Male,21,Black,Unknown,Male,21,Black
California,2008,Male,33,Black,Not Hispanic,Male,41,Black
Missouri,2008,Male,19,Black,Not Hispanic,Unknown,0,Unknown
Florida,2008,Male,21,Black,Unknown,Unknown,0,Unknown
South Carolina,2008,Male,57,White,Unknown,Male,39,Black
North Carolina,2008,Male,32,Black,Unknown,Male,21,Black
Texas,2008,Female,37,White,Hispanic,Male,38,White
New Jersey,2008,Male,29,Black,Unknown,Unknown,0,Unknown
Nevada,2008,Male,51,White,Unknown,Male,17,White
Oregon,2008,Female,35,White,Not Hispanic,Male,27,White
New York,2008,Male,42,Unknown,Unknown,Unknown,0,Unknown
New York,2008,Female,86,White,Not Hispanic,Male,54,White
North Carolina,2008,Male,30,Black,Unknown,Unknown,0,Unknown
California,2008,Male,23,White,Not Hispanic,Unknown,0,Unknown
Illinois,2008,Male,19,Black,Unknown,Unknown,0,Unknown
Missouri,2008,Male,32,White,Unknown,Unknown,0,Unknown
Michigan,2008,Male,39,Black,Unknown,Unknown,0,Unknown
California,2008,Male,59,Black,Not Hispanic,Unknown,0,Unknown
California,2008,Female,73,White,Not Hispanic,Male,73,White
New York,2008,Female,51,Black,Not Hispanic,Unknown,0,Unknown
Georgia,2008,Female,18,Black,Not Hispanic,Male,21,Black
Florida,2008,Male,63,White,Unknown,Female,46,White
Vermont,2008,Female,80,White,Unknown,Male,59,White
Georgia,2008,Male,52,Black,Unknown,Unknown,0,Unknown
Florida,2008,Male,25,Black,Unknown,Unknown,0,Unknown
North Carolina,2008,Female,41,Native American/Alaska Native,Unknown,Male,0,Native American/Alaska Native
Minnesota,2008,Male,25,Black,Unknown,Male,25,Black
Rhodes Island,2008,Male,22,White,Unknown,Male,19,White
Tennessee,2008,Male,49,White,Unknown,Unknown,0,Unknown
Pennsylvania,2008,Male,30,White,Not Hispanic,Male,27,Black
New York,2008,Male,56,Black,Unknown,Male,49,Black
Texas,2008,Male,19,Black,Not Hispanic,Unknown,0,Unknown
Georgia,2008,Male,30,Black,Unknown,Unknown,0,Unknown
Iowa,2008,Female,46,White,Unknown,Male,47,White
New Jersey,2008,Female,33,White,Unknown,Male,54,White
North Carolina,2008,Male,79,White,Unknown,Male,45,White
North Carolina,2008,Male,99,Unknown,Unknown,Female,45,White
Illinois,2008,Male,23,White,Unknown,Male,17,White
California,2008,Male,26,White,Not Hispanic,Male,27,White
Tennessee,2008,Female,56,Black,Unknown,Male,27,Black
California,2008,Male,22,White,Hispanic,Male,25,White
Florida,2008,Female,61,White,Unknown,Male,55,White
Florida,2008,Male,27,Black,Unknown,Unknown,0,Unknown
Indiana,2008,Male,24,Black,Unknown,Female,33,Black
North Carolina,2008,Male,33,Black,Unknown,Male,24,Black
California,2008,Male,34,Black,Not Hispanic,Unknown,0,Unknown
Georgia,2008,Male,32,Black,Not Hispanic,Male,31,Black
Texas,2008,Male,36,White,Hispanic,Unknown,0,Unknown
New York,2008,Female,29,White,Hispanic,Unknown,0,Unknown
Michigan,2008,Male,40,Black,Unknown,Male,19,Black
Indiana,2008,Male,48,White,Unknown,Male,24,White
Michigan,2008,Male,28,Black,Unknown,Unknown,0,Unknown
California,2008,Male,18,White,Hispanic,Unknown,0,Unknown
Alabama,2008,Male,33,Black,Unknown,Male,38,Black
California,2008,Male,20,Black,Unknown,Unknown,0,Unknown
Alabama,2008,Male,22,Black,Unknown,Male,22,Black
New Jersey,2008,Male,23,Black,Unknown,Male,19,Black
California,2008,Male,51,White,Unknown,Male,59,White
Arizona,2008,Male,37,Black,Not Hispanic,Male,35,Black
Texas,2008,Male,22,White,Hispanic,Male,0,White
Tennessee,2008,Male,70,White,Unknown,Male,41,White
Colorado,2008,Male,30,White,Unknown,Female,26,White
California,2008,Female,55,White,Not Hispanic,Female,57,White
Florida,2008,Male,31,Black,Unknown,Unknown,0,Unknown
Arizona,2008,Male,30,Unknown,Unknown,Unknown,0,Unknown
Indiana,2008,Male,44,White,Unknown,Male,60,White
Illinois,2008,Male,20,Black,Unknown,Unknown,0,Unknown
Tennessee,2008,Male,25,Black,Unknown,Male,37,Black
Washington,2008,Male,58,White,Not Hispanic,Male,28,White
Pennsylvania,2008,Female,40,White,Hispanic,Male,16,Black
Wisconsin,2008,Male,22,White,Unknown,Male,21,White
Washington,2008,Male,64,White,Not Hispanic,Male,28,White
Pennsylvania,2008,Female,38,White,Not Hispanic,Male,41,White
Michigan,2008,Female,65,Black,Unknown,Male,0,Black
Alabama,2008,Male,30,White,Unknown,Male,0,Unknown
Oregon,2008,Male,36,White,Unknown,Male,32,White
New Mexico,2008,Male,31,White,Unknown,Male,18,White
Georgia,2008,Male,46,Black,Not Hispanic,Unknown,0,Unknown
California,2008,Female,22,White,Unknown,Unknown,0,Unknown
Pennsylvania,2008,Male,20,Black,Not Hispanic,Male,19,Black
Alabama,2008,Male,31,Black,Unknown,Male,0,Black
California,2008,Male,59,White,Hispanic,Unknown,0,Unknown
California,2008,Male,39,White,Hispanic,Male,31,White
North Carolina,2008,Female,29,White,Unknown,Unknown,0,Unknown
Mississippi,2008,Male,26,Black,Unknown,Unknown,0,Unknown
California,2008,Male,24,White,Hispanic,Male,23,White
California,2008,Male,28,White,Unknown,Male,25,White
Michigan,2008,Female,21,Black,Unknown,Female,21,Black
California,2008,Male,52,White,Unknown,Unknown,0,Unknown
Pennsylvania,2008,Male,30,Black,Not Hispanic,Male,22,Black
Ohio,2008,Male,27,Black,Unknown,Male,0,Black
Virginia,2008,Female,47,Black,Unknown,Male,49,Black
Indiana,2008,Male,25,Black,Unknown,Unknown,0,Unknown
New Jersey,2008,Male,49,White,Unknown,Male,49,Black
Colorado,2008,Male,35,White,Unknown,Male,24,Black
California,2008,Female,15,Black,Not Hispanic,Female,37,Black
New Mexico,2008,Male,34,White,Unknown,Unknown,0,Unknown
Texas,2008,Male,2,White,Not Hispanic,Male,36,White
Missouri,2008,Male,19,Black,Not Hispanic,Unknown,0,Unknown
Indiana,2008,Male,65,White,Unknown,Male,26,White
Texas,2008,Male,81,White,Not Hispanic,Unknown,0,Unknown
Delaware,2008,Male,25,Black,Unknown,Male,24,Black
Arizona,2008,Male,47,White,Not Hispanic,Unknown,0,Unknown
New York,2008,Male,28,Black,Unknown,Male,23,Black
Alabama,2008,Male,42,Black,Unknown,Male,26,Black
Texas,2008,Female,81,White,Not Hispanic,Male,55,White
California,2008,Female,44,White,Hispanic,Male,49,White
California,2008,Male,17,White,Hispanic,Male,16,White
Florida,2008,Male,19,Black,Unknown,Unknown,0,Unknown
California,2008,Female,49,White,Not Hispanic,Male,44,White
Georgia,2008,Male,20,Black,Unknown,Unknown,0,Unknown
Indiana,2008,Male,57,Black,Unknown,Unknown,0,Unknown
Texas,2008,Female,46,White,Hispanic,Unknown,0,Unknown
Alabama,2008,Female,60,Black,Unknown,Male,0,Unknown
Michigan,2008,Male,19,White,Unknown,Male,0,Unknown
Florida,2008,Male,76,Black,Unknown,Male,18,Black
California,2008,Female,65,Unknown,Unknown,Male,39,Unknown
Connecticut,2008,Male,29,White,Unknown,Male,23,Black
Arizona,2008,Male,30,White,Hispanic,Unknown,0,Unknown
North Carolina,2008,Female,45,White,Unknown,Male,17,Black
Tennessee,2008,Female,21,White,Unknown,Male,19,White
Indiana,2008,Male,3,Unknown,Unknown,Male,29,Black
California,2008,Male,28,White,Hispanic,Unknown,0,Unknown
Alabama,2008,Male,25,Black,Unknown,Unknown,0,Unknown
Oklahoma,2008,Male,34,Black,Not Hispanic,Male,18,Black
Illinois,2008,Male,37,White,Unknown,Male,19,White
Pennsylvania,2008,Male,32,White,Not Hispanic,Male,30,White
California,2008,Male,52,Black,Not Hispanic,Unknown,0,Unknown
Florida,2008,Male,22,Black,Unknown,Male,16,Black
Pennsylvania,2008,Male,25,Black,Not Hispanic,Unknown,0,Unknown
Texas,2008,Male,29,White,Hispanic,Male,0,White
New Jersey,2008,Male,25,Black,Unknown,Unknown,0,Unknown
California,2008,Male,24,White,Hispanic,Unknown,0,Unknown
Alabama,2008,Male,27,White,Unknown,Male,0,White
Virginia,2008,Female,65,White,Unknown,Male,67,White
California,2008,Male,35,White,Not Hispanic,Unknown,0,Unknown
North Carolina,2008,Male,20,Black,Unknown,Male,25,Black
Colorado,2008,Female,32,White,Unknown,Male,28,White
North Carolina,2008,Female,4,Black,Unknown,Male,25,Black
California,2008,Male,24,White,Hispanic,Male,21,White
New Jersey,2008,Female,44,Black,Unknown,Unknown,0,Unknown
New York,2008,Male,31,Black,Unknown,Male,28,Black
California,2008,Male,22,Black,Not Hispanic,Male,30,White
New Mexico,2008,Male,19,Black,Unknown,Male,18,Black
Illinois,2008,Female,40,White,Unknown,Unknown,0,Unknown
Michigan,2008,Male,52,Black,Unknown,Male,27,White
Indiana,2008,Male,32,Black,Unknown,Unknown,0,Unknown
Virginia,2008,Female,22,Black,Unknown,Male,0,Black
Maryland,2008,Male,14,Black,Unknown,Unknown,0,Unknown
Oklahoma,2008,Male,26,Black,Unknown,Male,0,Black
Arizona,2008,Male,27,Black,Not Hispanic,Male,0,Black
California,2008,Female,39,White,Not Hispanic,Male,21,White
North Carolina,2008,Male,19,Black,Unknown,Male,17,Black
Michigan,2008,Male,28,Black,Unknown,Unknown,0,Unknown
New York,2008,Female,49,White,Hispanic,Male,65,White
Florida,2008,Male,23,White,Unknown,Male,27,White
Georgia,2008,Female,29,Black,Not Hispanic,Male,20,Black
Virginia,2008,Male,45,White,Unknown,Female,49,White
Illinois,2008,Male,15,Black,Unknown,Unknown,0,Unknown
Alabama,2008,Male,1,White,Unknown,Male,24,White
Tennessee,2008,Male,25,Black,Unknown,Male,20,Black
South Carolina,2008,Female,44,Black,Unknown,Unknown,0,Unknown
Texas,2008,Male,22,Black,Not Hispanic,Unknown,0,Unknown
Texas,2008,Female,46,White,Not Hispanic,Male,46,White
Georgia,2008,Male,20,White,Unknown,Unknown,0,Unknown
Maryland,2008,Male,35,Black,Unknown,Male,19,Black
New York,2008,Male,19,Black,Unknown,Unknown,0,Unknown
Texas,2008,Male,31,Black,Not Hispanic,Male,18,Black
Montana,2008,Male,37,Native American/Alaska Native,Unknown,Female,29,Native American/Alaska Native
Texas,2008,Male,18,White,Hispanic,Male,17,White
South Carolina,2008,Male,36,Black,Unknown,Male,36,Black
Texas,2008,Male,23,Black,Not Hispanic,Male,18,Black
Illinois,2008,Male,25,Black,Unknown,Unknown,0,Unknown
Alaska,2008,Male,61,White,Unknown,Male,42,Native American/Alaska Native
Arizona,2008,Male,56,White,Not Hispanic,Male,49,White
Pennsylvania,2008,Male,19,Black,Not Hispanic,Unknown,0,Unknown
Florida,2008,Male,18,Black,Unknown,Male,20,Black
