Michigan,2009,51-60,3
North Carolina,2013,above 90,14
New Hampshire,2013,31-40,1
Maryland,2014,41-50,1
Montana,2014,31-40,2
North Carolina,2008,11-20,3
Indiana,2004,41-50,1
Pennsylvania,2013,11-20,5
South Carolina,2007,31-40,5
Arizona,2010,21-30,9
Georgia,2010,51-60,1
New Jersey,2013,above 90,18
Georgia,2005,above 90,28
Arkansas,2011,21-30,3
Illinois,2014,above 90,30
Alaska,2011,31-40,1
South Carolina,2004,21-30,15
West Virginia,2005,41-50,1
Iowa,2008,41-50,3
Indiana,2014,41-50,3
Texas,2009,41-50,14
Utah,2004,61-70,1
Florida,2007,31-40,16
Arizona,2006,71-80,1
Louisiana,2004,41-50,1
Mississippi,2004,11-20,4
Indiana,2009,11-20,3
Florida,2009,51-60,6
Virginia,2009,41-50,4
Louisiana,2004,31-40,4
Massachusetts,2009,above 90,3
Missouri,2005,11-20,5
New Jersey,2010,31-40,2
New Hampshire,2007,61-70,1
Oklahoma,2014,51-60,3
Nevada,2007,11-20,7
Kansas,2014,21-30,4
Hawaii,2008,21-30,1
Louisiana,2011,11-20,5
Kentucky,2007,51-60,2
North Carolina,2010,above 90,17
North Carolina,2008,above 90,18
Washington,2007,11-20,4
Oklahoma,2009,31-40,3
Minnesota,2007,11-20,3
Michigan,2010,31-40,3
Arkansas,2006,41-50,2
New Jersey,2006,11-20,7
Minnesota,2004,above 90,5
Iowa,2011,11-20,2
District of Columbia,2009,21-30,1
Delaware,2008,11-20,1
Michigan,2009,21-30,12
Indiana,2005,above 90,17
Illinois,2008,41-50,2
Ohio,2005,51-60,2
North Carolina,2012,41-50,5
Nevada,2004,71-80,1
Maryland,2010,31-40,4
Pennsylvania,2014,above 90,37
Rhodes Island,2012,31-40,2
Florida,2006,31-40,13
Oklahoma,2011,above 90,4
Florida,2007,11-20,15
Tennessee,2009,above 90,14
Illinois,2012,31-40,1
Indiana,2005,11-20,2
District of Columbia,2011,above 90,7
Alabama,2009,61-70,1
Tennessee,2004,21-30,16
Ohio,2013,above 90,19
Florida,2013,51-60,7
Missouri,2010,11-20,5
Massachusetts,2006,31-40,2
Mississippi,2008,above 90,8
Connecticut,2012,41-50,1
Missouri,2006,71-80,1
New Hampshire,2014,above 90,1
New Mexico,2004,41-50,2
Ohio,2005,41-50,5
Tennessee,2013,31-40,3
Kansas,2014,31-40,1
Nevada,2011,21-30,3
Arizona,2013,above 90,18
Utah,2010,41-50,1
Arizona,2005,51-60,2
Massachusetts,2007,21-30,10
California,2014,61-70,3
New York,2012,31-40,10
Alabama,2010,11-20,3
Connecticut,2014,11-20,3
Indiana,2008,11-20,8
Colorado,2010,41-50,3
Wisconsin,2008,21-30,1
North Carolina,2009,21-30,21
New York,2011,above 90,31
Georgia,2014,61-70,1
New Jersey,2007,11-20,9
Oregon,2005,21-30,4
Minnesota,2004,51-60,1
Wisconsin,2008,61-70,1
North Carolina,2005,11-20,6
New York,2006,41-50,8
Delaware,2011,21-30,1
Louisiana,2013,11-20,7
Nebraska,2011,11-20,1
Texas,2008,11-20,21
New York,2009,51-60,1
Texas,2013,31-40,20
Wisconsin,2006,21-30,6
Michigan,2013,21-30,11
Arkansas,2007,31-40,4
Louisiana,2010,above 90,17
Oregon,2006,21-30,2
Oklahoma,2009,11-20,2
Missouri,2011,11-20,8
North Carolina,2010,21-30,16
Pennsylvania,2007,31-40,7
Indiana,2004,51-60,2
Illinois,2005,11-20,7
Mississippi,2004,71-80,1
Florida,2013,above 90,56
California,2014,21-30,52
Illinois,2010,31-40,1
New Hampshire,2005,31-40,1
New York,2013,61-70,1
Massachusetts,2010,above 90,11
Iowa,2014,21-30,3
Oregon,2010,51-60,1
Rhodes Island,2011,21-30,2
Colorado,2008,31-40,3
Arizona,2004,21-30,19
Ohio,2009,21-30,13
Hawaii,2007,above 90,1
New York,2004,41-50,4
Missouri,2014,51-60,3
West Virginia,2014,above 90,1
New Mexico,2013,21-30,6
Michigan,2005,51-60,3
Indiana,2014,61-70,1
Louisiana,2007,above 90,26
Oklahoma,2012,41-50,4
Oklahoma,2009,above 90,2
Indiana,2007,51-60,1
New Jersey,2006,51-60,2
Oklahoma,2010,21-30,7
Connecticut,2011,41-50,1
New Jersey,2009,above 90,15
New Jersey,2014,above 90,15
Texas,2006,11-20,24
Idaho,2011,21-30,1
South Carolina,2006,31-40,9
Nebraska,2013,above 90,1
New Mexico,2014,31-40,1
Texas,2010,71-80,1
West Virginia,2008,21-30,3
Ohio,2013,11-20,9
Alaska,2014,21-30,1
Nebraska,2012,31-40,1
Nevada,2011,above 90,5
New York,2011,41-50,9
West Virginia,2013,21-30,1
Colorado,2004,11-20,5
Kentucky,2010,above 90,3
South Carolina,2007,61-70,1
Georgia,2012,above 90,24
Indiana,2006,31-40,1
Illinois,2004,61-70,1
Wisconsin,2010,above 90,1
Tennessee,2009,31-40,6
Maryland,2009,11-20,4
Maryland,2004,51-60,1
New York,2010,above 90,41
Georgia,2006,31-40,7
Pennsylvania,2014,11-20,4
Virginia,2010,61-70,1
Mississippi,2005,11-20,3
Massachusetts,2007,above 90,10
South Dakota,2012,51-60,1
Tennessee,2005,above 90,9
Connecticut,2006,61-70,1
Virginia,2010,51-60,2
Oregon,2007,21-30,2
Ohio,2012,61-70,1
Texas,2005,21-30,35
Michigan,2008,above 90,33
Indiana,2009,31-40,6
Texas,2008,above 90,46
North Carolina,2006,11-20,12
Minnesota,2006,31-40,2
Arizona,2004,11-20,5
Arkansas,2004,21-30,4
Arkansas,2014,above 90,3
Virginia,2009,31-40,8
New Mexico,2012,41-50,1
Oklahoma,2013,11-20,1
Rhodes Island,2009,11-20,1
Pennsylvania,2004,above 90,33
Louisiana,2006,11-20,10
Washington,2011,21-30,6
Oregon,2005,11-20,3
North Carolina,2008,21-30,10
New Mexico,2013,11-20,3
Texas,2007,21-30,34
New Jersey,2010,above 90,20
New Jersey,2008,above 90,13
Tennessee,2006,21-30,15
Indiana,2009,51-60,4
Georgia,2004,above 90,31
Massachusetts,2012,11-20,2
New York,2004,21-30,10
Alabama,2004,above 90,12
Virginia,2007,above 90,7
Florida,2004,above 90,37
Washington,2008,above 90,8
New York,2005,above 90,43
Colorado,2008,11-20,1
Alabama,2005,11-20,5
Minnesota,2009,21-30,3
Michigan,2013,above 90,20
California,2005,61-70,2
Massachusetts,2010,61-70,1
Massachusetts,2011,11-20,1
Arizona,2014,41-50,2
Delaware,2010,above 90,2
Texas,2012,71-80,1
Florida,2006,above 90,53
Washington,2005,41-50,1
Delaware,2006,21-30,1
Massachusetts,2014,31-40,1
Oregon,2013,41-50,2
Nevada,2014,71-80,1
Kansas,2004,11-20,1
Washington,2012,above 90,5
Wisconsin,2012,21-30,4
Arkansas,2014,71-80,1
Oklahoma,2013,41-50,1
West Virginia,2011,71-80,1
Maryland,2008,31-40,2
Tennessee,2008,11-20,10
New York,2011,21-30,26
Missouri,2005,21-30,9
New Jersey,2013,41-50,3
Colorado,2006,31-40,2
Kentucky,2008,31-40,4
New Hampshire,2009,21-30,1
Oklahoma,2010,11-20,7
New Jersey,2014,41-50,8
Utah,2014,31-40,2
Michigan,2006,11-20,5
Indiana,2010,11-20,1
Oklahoma,2004,31-40,2
District of Columbia,2011,51-60,1
South Carolina,2007,above 90,7
Alaska,2010,21-30,2
Arkansas,2013,51-60,1
Arizona,2009,11-20,5
Missouri,2011,above 90,14
Texas,2007,11-20,29
Vermont,2012,31-40,1
Wisconsin,2007,41-50,2
Maine,2007,21-30,2
New Jersey,2006,31-40,5
Montana,2008,above 90,1
New York,2007,11-20,16
Florida,2013,61-70,1
New York,2013,41-50,5
Kentucky,2009,31-40,4
Nevada,2007,41-50,1
Oklahoma,2011,41-50,3
Tennessee,2006,41-50,4
West Virginia,2010,41-50,2
District of Columbia,2010,31-40,3
Oklahoma,2013,31-40,5
New Mexico,2005,41-50,1
Kansas,2014,11-20,2
Maryland,2008,51-60,2
Mississippi,2005,21-30,4
Arizona,2006,81-90,1
Nevada,2013,11-20,2
Arizona,2007,above 90,32
North Dakota,2011,above 90,1
Kansas,2007,above 90,2
West Virginia,2004,31-40,1
West Virginia,2007,above 90,2
Pennsylvania,2010,61-70,3
Kansas,2010,above 90,3
Nevada,2008,41-50,1
North Carolina,2006,21-30,21
Nevada,2006,51-60,1
Louisiana,2008,31-40,3
Kentucky,2011,41-50,1
Massachusetts,2004,31-40,1
Kansas,2011,41-50,2
District of Columbia,2004,above 90,20
Pennsylvania,2004,31-40,7
Tennessee,2010,51-60,4
Kansas,2012,above 90,3
Mississippi,2012,31-40,1
Maryland,2013,41-50,2
Minnesota,2010,above 90,2
Iowa,2012,31-40,1
Maryland,2010,above 90,23
Utah,2012,31-40,2
Delaware,2007,31-40,1
Arizona,2006,31-40,4
Arizona,2005,31-40,7
Mississippi,2011,21-30,3
Missouri,2004,31-40,6
Wisconsin,2012,31-40,3
Rhodes Island,2007,21-30,2
Pennsylvania,2005,41-50,6
Michigan,2009,31-40,7
Ohio,2013,31-40,5
Virginia,2014,21-30,7
New York,2013,11-20,4
Virginia,2007,31-40,7
Wisconsin,2012,41-50,1
Texas,2012,11-20,22
New York,2009,11-20,8
Florida,2007,21-30,19
Oklahoma,2009,21-30,6
Pennsylvania,2007,11-20,12
Florida,2006,11-20,17
North Carolina,2005,51-60,1
Ohio,2008,51-60,2
California,2013,11-20,11
Florida,2009,31-40,15
Missouri,2008,61-70,1
Nevada,2011,31-40,2
Tennessee,2011,11-20,7
Ohio,2004,11-20,6
North Carolina,2009,41-50,6
Georgia,2012,31-40,10
Rhodes Island,2010,above 90,1
Indiana,2006,above 90,15
West Virginia,2012,31-40,1
Ohio,2007,above 90,16
Colorado,2005,11-20,3
Wisconsin,2007,31-40,3
South Carolina,2012,41-50,4
Georgia,2009,61-70,1
Tennessee,2012,above 90,10
New York,2010,31-40,6
California,2013,51-60,7
Maryland,2014,11-20,2
Minnesota,2004,41-50,2
Georgia,2009,21-30,17
New York,2005,51-60,1
Kansas,2008,21-30,5
Idaho,2005,41-50,1
Florida,2014,61-70,1
Minnesota,2013,41-50,2
Kansas,2012,31-40,3
Tennessee,2010,41-50,1
Michigan,2014,31-40,4
Missouri,2010,51-60,4
Michigan,2012,above 90,43
Tennessee,2007,41-50,4
Kentucky,2013,31-40,7
Arkansas,2005,21-30,6
Alabama,2010,51-60,2
Ohio,2010,31-40,2
Ohio,2007,0-10,1
Florida,2008,above 90,51
Missouri,2011,41-50,4
Florida,2010,41-50,5
California,2012,81-90,1
Kentucky,2009,above 90,3
Arkansas,2008,51-60,2
Mississippi,2013,11-20,1
Idaho,2006,11-20,1
Louisiana,2012,31-40,6
Illinois,2012,11-20,6
Kentucky,2010,41-50,4
Nevada,2010,71-80,1
South Carolina,2009,21-30,14
West Virginia,2011,61-70,1
Oklahoma,2007,31-40,5
Virginia,2012,51-60,2
Mississippi,2007,above 90,5
Florida,2014,41-50,10
Georgia,2013,51-60,5
Pennsylvania,2005,21-30,19
Kentucky,2007,11-20,4
Tennessee,2013,41-50,2
Florida,2010,81-90,1
North Carolina,2013,41-50,4
Kansas,2010,31-40,2
Missouri,2007,21-30,10
Kansas,2014,51-60,1
Indiana,2013,above 90,13
Ohio,2009,11-20,7
Texas,2010,above 90,42
Alabama,2010,31-40,3
District of Columbia,2005,above 90,20
Wisconsin,2005,above 90,8
South Carolina,2014,51-60,1
Virginia,2010,11-20,3
Kentucky,2013,41-50,2
Pennsylvania,2012,41-50,3
Arkansas,2006,51-60,1
Pennsylvania,2008,51-60,2
Alabama,2006,11-20,3
New Mexico,2008,11-20,3
Colorado,2011,41-50,1
Minnesota,2008,51-60,1
Alaska,2006,11-20,1
Louisiana,2010,31-40,3
Pennsylvania,2009,51-60,4
Tennessee,2004,31-40,2
Pennsylvania,2011,41-50,6
Arizona,2014,31-40,5
California,2012,31-40,29
North Carolina,2005,31-40,7
Arizona,2004,61-70,1
Colorado,2006,above 90,8
Kentucky,2008,above 90,3
Alabama,2006,above 90,14
Pennsylvania,2013,51-60,6
West Virginia,2011,21-30,7
Kentucky,2006,11-20,3
Georgia,2006,11-20,3
Virginia,2013,31-40,7
Delaware,2010,21-30,2
